iter	Passed	Remaining
3224	35999	19813
3225	36009	19801
3226	36019	19789
3227	36030	19778
3228	36039	19766
3229	36050	19754
3230	36059	19742
3231	36070	19731
3232	36081	19720
3233	36091	19708
3234	36101	19696
3235	36111	19685
3236	36123	19674
3237	36134	19662
3238	36151	19655
3239	36163	19644
3240	36176	19633
3241	36187	19622
3242	36196	19610
3243	36206	19598
3244	36216	19587
3245	36226	19575
3246	36236	19563
3247	36246	19551
3248	36257	19540
3249	36267	19528
3250	36278	19517
3251	36288	19505
3252	36299	19494
3253	36308	19482
3254	36319	19470
3255	36328	19458
3256	36339	19447
3257	36352	19437
3258	36365	19427
3259	36376	19415
3260	36385	19403
3261	36396	19392
3262	36407	19381
3263	36418	19369
3264	36428	19357
3265	36438	19345
3266	36449	19334
3267	36460	19323
3268	36471	19312
3269	36481	19300
3270	36491	19288
3271	36502	19277
3272	36512	19265
3273	36523	19254
3274	36535	19243
3275	36546	19232
3276	36560	19223
3277	36572	19212
3278	36583	19201
3279	36594	19189
3280	36604	19177
3281	36614	19166
3282	36624	19154
3283	36634	19142
3284	36644	19131
3285	36655	19119
3286	36666	19108
3287	36676	19096
3288	36686	19085
3289	36696	19073
3290	36707	19061
3291	36717	19050
3292	36727	19038
3293	36738	19027
3294	36750	19016
3295	36763	19006
3296	36774	18995
3297	36784	18983
3298	36795	18971
3299	36806	18961
3300	36816	18949
3301	36826	18937
3302	36836	18925
3303	36847	18914
3304	36858	18902
3305	36868	18891
3306	36878	18879
3307	36888	18868
3308	36899	18856
3309	36911	18846
3310	36923	18835
3311	36933	18823
3312	36944	18812
3313	36954	18800
3314	36967	18790
3315	36978	18779
3316	36989	18767
3317	36998	18755
3318	37008	18743
3319	37018	18732
3320	37028	18720
3321	37039	18709
3322	37050	18697
3323	37062	18687
3324	37073	18675
3325	37084	18664
3326	37094	18653
3327	37105	18642
3328	37116	18630
3329	37127	18619
3330	37138	18608
3331	37148	18596
3332	37162	18586
3333	37173	18575
3334	37191	18568
3335	37209	18559
3336	37227	18552
3337	37245	18544
3338	37262	18536
3339	37273	18525
3340	37285	18514
3341	37296	18503
3342	37305	18491
3343	37316	18479
3344	37326	18468
3345	37337	18456
3346	37346	18444
3347	37358	18433
3348	37372	18424
3349	37384	18413
3350	37395	18402
3351	37405	18390
3352	37415	18378
3353	37426	18367
3354	37436	18355
3355	37447	18344
3356	37457	18332
3357	37468	18321
3358	37479	18310
3359	37496	18301
3360	37505	18289
3361	37515	18278
3362	37526	18266
3363	37535	18254
3364	37546	18243
3365	37555	18231
3366	37566	18219
3367	37577	18208
3368	37588	18197
3369	37599	18185
3370	37609	18174
3371	37619	18162
3372	37630	18151
3373	37640	18139
3374	37649	18127
3375	37659	18115
3376	37674	18106
3377	37684	18094
3378	37695	18083
3379	37706	18072
3380	37716	18060
3381	37726	18048
3382	37737	18037
3383	37748	18026
3384	37758	18014
3385	37776	18006
3386	37787	17995
3387	37798	17984
3388	37808	17972
3389	37819	17961
3390	37829	17949
3391	37839	17938
3392	37849	17926
3393	37858	17914
3394	37868	17902
3395	37878	17890
3396	37889	17879
3397	37900	17868
3398	37910	17856
3399	37920	17844
3400	37930	17833
3401	37940	17821
3402	37951	17810
3403	37961	17798
3404	37973	17787
3405	37986	17777
3406	37997	17766
3407	38007	17754
3408	38017	17742
3409	38027	17731
3410	38037	17719
3411	38046	17707
3412	38057	17696
3413	38068	17684
3414	38078	17673
3415	38090	17662
3416	38100	17651
3417	38112	17640
3418	38122	17628
3419	38132	17616
3420	38143	17605
3421	38152	17593
3422	38162	17581
3423	38174	17571
3424	38185	17559
3425	38195	17548
3426	38213	17540
3427	38224	17529
3428	38237	17518
3429	38247	17506
3430	38257	17495
3431	38267	17483
3432	38278	17472
3433	38288	17460
3434	38299	17449
3435	38309	17437
3436	38318	17425
3437	38328	17413
3438	38339	17402
3439	38348	17390
3440	38359	17379
3441	38369	17367
3442	38382	17357
3443	38395	17347
3444	38404	17335
3445	38416	17324
3446	38427	17313
3447	38437	17301
3448	38447	17289
3449	38457	17277
3450	38467	17266
3451	38478	17254
3452	38488	17243
3453	38498	17232
3454	38509	17220
3455	38519	17209
3456	38528	17197
3457	38538	17185
3458	38556	17177
3459	38566	17165
3460	38578	17154
3461	38591	17144
3462	38604	17134
3463	38615	17123
3464	38627	17111
3465	38637	17100
3466	38647	17088
3467	38658	17077
3468	38669	17066
3469	38680	17054
3470	38690	17043
3471	38700	17031
3472	38710	17020
3473	38720	17008
3474	38731	16997
3475	38741	16985
3476	38751	16973
3477	38761	16962
3478	38771	16950
3479	38786	16941
3480	38797	16930
3481	38807	16918
3482	38817	16906
3483	38828	16895
3484	38840	16884
3485	38850	16872
3486	38860	16861
3487	38870	16849
3488	38881	16838
3489	38892	16827
3490	38903	16816
3491	38914	16804
3492	38924	16793
3493	38935	16782
3494	38945	16770
3495	38955	16758
3496	38967	16748
3497	38978	16736
3498	38990	16726
3499	39002	16715
3500	39012	16703
3501	39022	16691
3502	39033	16680
3503	39044	16669
3504	39054	16657
3505	39065	16646
3506	39076	16635
3507	39087	16624
3508	39097	16612
3509	39107	16601
3510	39117	16589
3511	39127	16578
3512	39138	16566
3513	39148	16555
3514	39160	16544
3515	39171	16533
3516	39186	16523
3517	39196	16511
3518	39207	16500
3519	39217	16489
3520	39228	16477
3521	39239	16466
3522	39249	16455
3523	39258	16443
3524	39269	16431
3525	39279	16420
3526	39291	16409
3527	39302	16398
3528	39312	16386
3529	39322	16375
3530	39332	16363
3531	39343	16352
3532	39353	16340
3533	39363	16329
3534	39375	16318
3535	39387	16307
3536	39398	16296
3537	39407	16284
3538	39417	16272
3539	39428	16261
3540	39439	16250
3541	39450	16239
3542	39462	16228
3543	39472	16216
3544	39484	16205
3545	39494	16194
3546	39505	16183
3547	39515	16171
3548	39526	16160
3549	39536	16148
3550	39547	16137
3551	39558	16126
3552	39569	16114
3553	39581	16104
3554	39595	16094
3555	39608	16084
3556	39619	16072
3557	39629	16061
3558	39639	16049
3559	39650	16038
3560	39660	16026
3561	39670	16015
3562	39679	16003
3563	39690	15992
3564	39701	15980
3565	39712	15969
3566	39722	15958
3567	39733	15946
3568	39743	15935
3569	39754	15924
3570	39764	15912
3571	39775	15901
3572	39789	15891
3573	39800	15880
3574	39810	15868
3575	39820	15856
3576	39831	15845
3577	39840	15833
3578	39851	15822
3579	39862	15811
3580	39872	15799
3581	39884	15788
3582	39893	15777
3583	39903	15765
3584	39914	15754
3585	39923	15742
3586	39933	15730
3587	39945	15719
3588	39955	15708
3589	39971	15699
3590	39983	15688
3591	40002	15680
3592	40012	15668
3593	40023	15657
3594	40032	15645
3595	40043	15634
3596	40054	15623
3597	40064	15611
3598	40078	15601
3599	40096	15593
3600	40108	15582
3601	40118	15570
3602	40128	15558
3603	40138	15547
3604	40148	15536
3605	40158	15524
3606	40168	15512
3607	40178	15501
3608	40197	15492
3609	40207	15481
3610	40218	15470
3611	40229	15458
3612	40240	15447
3613	40251	15436
3614	40261	15425
3615	40272	15413
3616	40282	15402
3617	40298	15393
3618	40310	15382
3619	40320	15370
3620	40331	15359
3621	40341	15348
3622	40351	15336
3623	40362	15325
3624	40373	15314
3625	40383	15302
3626	40399	15293
3627	40409	15281
3628	40419	15270
3629	40429	15258
3630	40439	15246
3631	40449	15235
3632	40460	15224
3633	40470	15212
3634	40479	15200
3635	40492	15190
3636	40504	15179
3637	40514	15167
3638	40524	15156
3639	40534	15144
3640	40546	15133
3641	40556	15122
3642	40566	15110
3643	40576	15099
3644	40587	15087
3645	40600	15077
3646	40611	15066
3647	40622	15055
3648	40632	15043
3649	40643	15032
3650	40652	15020
3651	40662	15009
3652	40672	14997
3653	40682	14985
3654	40691	14974
3655	40701	14962
3656	40713	14951
3657	40724	14940
3658	40735	14929
3659	40746	14918
3660	40757	14907
3661	40768	14895
3662	40779	14884
3663	40796	14875
3664	40809	14865
3665	40819	14853
3666	40830	14842
3667	40841	14831
3668	40852	14819
3669	40861	14808
3670	40871	14796
3671	40882	14785
3672	40893	14774
3673	40903	14762
3674	40914	14751
3675	40924	14740
3676	40936	14728
3677	40946	14717
3678	40957	14706
3679	40968	14695
3680	40984	14685
3681	40996	14675
3682	41006	14663
3683	41016	14652
3684	41026	14640
3685	41037	14629
3686	41048	14617
3687	41059	14606
3688	41070	14595
3689	41081	14584
3690	41091	14573
3691	41105	14563
3692	41117	14552
3693	41129	14541
3694	41141	14530
3695	41151	14518
3696	41162	14507
3697	41172	14496
3698	41182	14484
3699	41193	14473
3700	41203	14461
3701	41213	14450
3702	41224	14439
3703	41233	14427
3704	41244	14416
3705	41256	14405
3706	41266	14393
3707	41277	14382
3708	41287	14371
3709	41304	14362
3710	41314	14350
3711	41325	14339
3712	41335	14327
3713	41346	14316
3714	41357	14305
3715	41368	14294
3716	41378	14282
3717	41388	14271
3718	41400	14260
3719	41412	14249
3720	41422	14237
3721	41431	14226
3722	41442	14214
3723	41453	14203
3724	41462	14191
3725	41473	14180
3726	41483	14169
3727	41493	14157
3728	41506	14147
3729	41520	14137
3730	41531	14125
3731	41541	14114
3732	41552	14103
3733	41562	14091
3734	41572	14080
3735	41582	14068
3736	41592	14057
3737	41602	14045
3738	41615	14035
3739	41627	14024
3740	41638	14012
3741	41649	14001
3742	41660	13990
3743	41669	13978
3744	41679	13967
3745	41689	13955
3746	41701	13944
3747	41713	13934
3748	41724	13923
3749	41734	13911
3750	41744	13900
3751	41755	13888
3752	41764	13876
3753	41775	13865
3754	41785	13854
3755	41795	13842
3756	41805	13831
3757	41816	13820
3758	41827	13809
3759	41837	13797
3760	41846	13785
3761	41857	13774
3762	41868	13763
3763	41878	13751
3764	41888	13740
3765	41900	13729
3766	41915	13719
3767	41926	13708
3768	41937	13697
3769	41948	13686
3770	41958	13674
3771	41968	13663
3772	41979	13651
3773	41989	13640
3774	41999	13628
3775	42009	13617
3776	42020	13606
3777	42030	13594
3778	42041	13583
3779	42052	13572
3780	42062	13561
3781	42072	13549
3782	42083	13538
3783	42093	13526
3784	42105	13515
3785	42118	13505
3786	42127	13493
3787	42138	13482
3788	42157	13473
3789	42168	13462
3790	42179	13451
3791	42189	13440
3792	42199	13428
3793	42209	13417
3794	42226	13407
3795	42236	13396
3796	42246	13384
3797	42257	13373
3798	42267	13362
3799	42277	13350
3800	42289	13339
3801	42299	13328
3802	42311	13317
3803	42324	13307
3804	42335	13296
3805	42347	13285
3806	42358	13273
3807	42367	13262
3808	42378	13250
3809	42388	13239
3810	42398	13228
3811	42408	13216
3812	42419	13205
3813	42430	13194
3814	42441	13183
3815	42451	13171
3816	42463	13160
3817	42473	13149
3818	42484	13137
3819	42493	13126
3820	42504	13115
3821	42517	13104
3822	42527	13092
3823	42537	13081
3824	42548	13070
3825	42558	13058
3826	42567	13047
3827	42577	13035
3828	42587	13024
3829	42598	13013
3830	42609	13001
3831	42618	12990
3832	42629	12979
3833	42639	12967
3834	42650	12956
3835	42660	12945
3836	42670	12933
3837	42679	12921
3838	42689	12910
3839	42699	12898
3840	42711	12887
3841	42723	12877
3842	42734	12866
3843	42745	12854
3844	42756	12843
3845	42766	12832
3846	42776	12820
3847	42788	12809
3848	42798	12798
3849	42808	12786
3850	42818	12775
3851	42828	12764
3852	42839	12752
3853	42849	12741
3854	42860	12730
3855	42870	12718
3856	42881	12707
3857	42892	12696
3858	42902	12685
3859	42915	12674
3860	42926	12663
3861	42937	12652
3862	42947	12640
3863	42957	12629
3864	42968	12618
3865	42978	12606
3866	42988	12595
3867	42998	12583
3868	43008	12572
3869	43020	12561
3870	43031	12550
3871	43040	12538
3872	43051	12527
3873	43062	12516
3874	43072	12504
3875	43082	12493
3876	43093	12482
3877	43104	12471
3878	43115	12460
3879	43129	12449
3880	43138	12438
3881	43149	12426
3882	43160	12415
3883	43169	12403
3884	43180	12392
3885	43190	12381
3886	43201	12370
3887	43210	12358
3888	43220	12347
3889	43230	12335
3890	43241	12324
3891	43252	12313
3892	43262	12302
3893	43272	12290
3894	43282	12279
3895	43294	12268
3896	43304	12256
3897	43316	12246
3898	43329	12235
3899	43342	12224
3900	43354	12213
3901	43366	12202
3902	43376	12191
3903	43386	12180
3904	43396	12168
3905	43406	12157
3906	43417	12146
3907	43435	12137
3908	43446	12125
3909	43456	12114
3910	43466	12103
3911	43476	12091
3912	43487	12080
3913	43497	12068
3914	43507	12057
3915	43518	12046
3916	43529	12035
3917	43538	12023
3918	43549	12012
3919	43559	12001
3920	43570	11989
3921	43580	11978
3922	43592	11967
3923	43600	11955
3924	43611	11944
3925	43624	11934
3926	43635	11922
3927	43645	11911
3928	43656	11900
3929	43666	11888
3930	43676	11877
3931	43686	11865
3932	43697	11854
3933	43708	11843
3934	43719	11832
3935	43733	11822
3936	43743	11810
3937	43753	11799
3938	43764	11788
3939	43773	11776
3940	43782	11765
3941	43793	11753
3942	43804	11742
3943	43813	11731
3944	43824	11719
3945	43835	11708
3946	43852	11699
3947	43869	11689
3948	43880	11678
3949	43890	11667
3950	43900	11655
3951	43910	11644
3952	43922	11633
3953	43935	11622
3954	43945	11611
3955	43956	11600
3956	43966	11588
3957	43977	11577
3958	43988	11566
3959	44005	11557
3960	44016	11545
3961	44027	11534
3962	44036	11522
3963	44046	11511
3964	44056	11500
3965	44066	11488
3966	44077	11477
3967	44086	11466
3968	44097	11454
3969	44107	11443
3970	44124	11434
3971	44137	11423
3972	44148	11412
3973	44159	11400
3974	44169	11389
3975	44179	11378
3976	44189	11366
3977	44200	11355
3978	44211	11344
3979	44221	11333
3980	44232	11321
3981	44243	11310
3982	44253	11299
3983	44263	11288
3984	44275	11277
3985	44285	11265
3986	44296	11254
3987	44306	11243
3988	44316	11231
3989	44327	11220
3990	44340	11210
3991	44353	11199
3992	44365	11188
3993	44376	11177
3994	44386	11165
3995	44396	11154
3996	44406	11143
3997	44415	11131
3998	44425	11120
3999	44435	11108
4000	44445	11097
4001	44454	11085
4002	44464	11074
4003	44474	11062
4004	44484	11051
4005	44495	11040
4006	44504	11029
4007	44515	11017
4008	44528	11007
4009	44540	10996
4010	44550	10985
4011	44560	10973
4012	44571	10962
4013	44581	10951
4014	44593	10940
4015	44604	10928
4016	44614	10917
4017	44625	10906
4018	44635	10895
4019	44646	10883
4020	44656	10872
4021	44667	10861
4022	44678	10850
4023	44688	10839
4024	44699	10827
4025	44711	10816
4026	44723	10806
4027	44736	10795
4028	44748	10784
4029	44758	10773
4030	44769	10761
4031	44779	10750
4032	44789	10739
4033	44799	10727
4034	44809	10716
4035	44820	10705
4036	44830	10694
4037	44841	10682
4038	44853	10671
4039	44863	10660
4040	44874	10649
4041	44883	10637
4042	44893	10626
4043	44903	10615
4044	44915	10604
4045	44926	10593
4046	44939	10582
4047	44950	10571
4048	44960	10559
4049	44970	10548
4050	44982	10537
4051	44993	10526
4052	45003	10515
4053	45013	10503
4054	45023	10492
4055	45034	10481
4056	45044	10470
4057	45055	10458
4058	45066	10447
4059	45076	10436
4060	45086	10425
4061	45096	10413
4062	45107	10402
4063	45117	10391
4064	45129	10380
4065	45142	10369
4066	45153	10358
4067	45163	10347
4068	45173	10335
4069	45184	10324
4070	45195	10313
4071	45205	10302
4072	45216	10291
4073	45227	10279
4074	45236	10268
4075	45247	10257
4076	45256	10245
4077	45266	10234
4078	45277	10223
4079	45286	10211
4080	45297	10200
4081	45307	10189
4082	45320	10178
4083	45330	10167
4084	45345	10156
4085	45356	10145
4086	45366	10134
4087	45377	10123
4088	45388	10112
4089	45397	10100
4090	45407	10089
4091	45417	10078
4092	45427	10066
4093	45437	10055
4094	45447	10044
4095	45457	10032
4096	45477	10023
4097	45487	10012
4098	45497	10000
4099	45507	9989
4100	45517	9978
4101	45526	9966
4102	45539	9955
4103	45551	9945
4104	45561	9933
4105	45572	9922
4106	45583	9911
4107	45593	9900
4108	45603	9888
4109	45613	9877
4110	45623	9866
4111	45633	9854
4112	45643	9843
4113	45654	9832
4114	45664	9820
4115	45674	9809
4116	45685	9798
4117	45696	9787
4118	45707	9776
4119	45718	9765
4120	45728	9753
4121	45740	9742
4122	45751	9731
4123	45761	9720
4124	45771	9709
4125	45782	9697
4126	45792	9686
4127	45802	9675
4128	45812	9664
4129	45823	9652
4130	45833	9641
4131	45844	9630
4132	45856	9619
4133	45867	9608
4134	45877	9597
4135	45887	9585
4136	45898	9574
4137	45909	9563
4138	45919	9552
4139	45931	9541
4140	45945	9530
4141	45956	9519
4142	45966	9508
4143	45977	9497
4144	45988	9486
4145	45997	9474
4146	46007	9463
4147	46017	9452
4148	46029	9441
4149	46039	9429
4150	46050	9418
4151	46061	9407
4152	46071	9396
4153	46081	9384
4154	46092	9373
4155	46106	9363
4156	46123	9353
4157	46138	9343
4158	46148	9331
4159	46157	9320
4160	46167	9308
4161	46177	9297
4162	46188	9286
4163	46199	9275
4164	46209	9264
4165	46219	9252
4166	46230	9241
4167	46240	9230
4168	46250	9219
4169	46260	9207
4170	46270	9196
4171	46279	9184
4172	46290	9173
4173	46300	9162
4174	46310	9151
4175	46321	9140
4176	46332	9128
4177	46343	9117
4178	46353	9106
4179	46363	9095
4180	46374	9084
4181	46385	9072
4182	46395	9061
4183	46405	9050
4184	46415	9039
4185	46425	9027
4186	46437	9016
4187	46451	9006
4188	46466	8996
4189	46477	8984
4190	46487	8973
4191	46498	8962
4192	46507	8950
4193	46516	8939
4194	46527	8928
4195	46539	8917
4196	46554	8907
4197	46564	8895
4198	46574	8884
4199	46585	8873
4200	46596	8862
4201	46605	8850
4202	46616	8839
4203	46626	8828
4204	46637	8817
4205	46647	8806
4206	46658	8794
4207	46669	8783
4208	46680	8772
4209	46690	8761
4210	46701	8750
4211	46711	8739
4212	46721	8727
4213	46731	8716
4214	46745	8705
4215	46757	8694
4216	46767	8683
4217	46777	8672
4218	46788	8661
4219	46799	8650
4220	46809	8638
4221	46819	8627
4222	46829	8616
4223	46840	8605
4224	46850	8593
4225	46860	8582
4226	46871	8571
4227	46880	8560
4228	46890	8548
4229	46901	8537
4230	46912	8526
4231	46922	8515
4232	46934	8504
4233	46948	8493
4234	46963	8483
4235	46977	8472
4236	46991	8462
4237	47004	8451
4238	47020	8441
4239	47031	8430
4240	47041	8418
4241	47051	8407
4242	47061	8396
4243	47072	8385
4244	47083	8374
4245	47093	8362
4246	47104	8351
4247	47115	8340
4248	47125	8329
4249	47135	8318
4250	47146	8306
4251	47160	8296
4252	47174	8285
4253	47186	8274
4254	47200	8264
4255	47212	8253
4256	47223	8242
4257	47234	8231
4258	47247	8220
4259	47260	8209
4260	47274	8198
4261	47287	8188
4262	47298	8177
4263	47308	8165
4264	47317	8154
4265	47328	8143
4266	47337	8131
4267	47351	8121
4268	47365	8110
4269	47378	8099
4270	47388	8088
4271	47399	8077
4272	47409	8066
4273	47420	8055
4274	47431	8044
4275	47441	8032
4276	47453	8021
4277	47467	8011
4278	47480	8000
4279	47490	7989
4280	47507	7979
4281	47518	7967
4282	47528	7956
4283	47539	7945
4284	47552	7934
4285	47565	7923
4286	47576	7912
4287	47587	7901
4288	47598	7890
4289	47608	7879
4290	47618	7868
4291	47629	7856
4292	47639	7845
4293	47649	7834
4294	47661	7823
4295	47670	7811
4296	47680	7800
4297	47692	7789
4298	47703	7778
4299	47714	7767
4300	47723	7756
4301	47733	7744
4302	47742	7733
4303	47754	7722
4304	47766	7711
4305	47777	7700
4306	47787	7689
4307	47797	7677
4308	47808	7666
4309	47819	7655
4310	47829	7644
4311	47839	7633
4312	47850	7621
4313	47861	7610
4314	47872	7599
4315	47882	7588
4316	47891	7577
4317	47904	7566
4318	47913	7554
4319	47922	7543
4320	47932	7532
4321	47943	7520
4322	47957	7510
4323	47970	7499
4324	47980	7488
4325	47989	7476
4326	48000	7465
4327	48009	7454
4328	48019	7443
4329	48030	7431
4330	48041	7420
4331	48054	7410
4332	48068	7399
4333	48081	7388
4334	48094	7377
4335	48108	7367
4336	48122	7356
4337	48133	7345
4338	48143	7334
4339	48155	7323
4340	48168	7312
4341	48180	7301
4342	48192	7290
4343	48205	7279
4344	48215	7268
4345	48227	7257
4346	48236	7246
4347	48247	7234
4348	48260	7224
4349	48272	7213
4350	48282	7201
4351	48291	7190
4352	48301	7179
4353	48311	7167
4354	48321	7156
4355	48331	7145
4356	48340	7134
4357	48352	7123
4358	48365	7112
4359	48379	7101
4360	48393	7090
4361	48407	7080
4362	48421	7069
4363	48431	7058
4364	48442	7047
4365	48452	7035
4366	48469	7025
4367	48479	7014
4368	48489	7003
4369	48498	6991
4370	48509	6980
4371	48519	6969
4372	48530	6958
4373	48541	6947
4374	48552	6936
4375	48564	6925
4376	48575	6913
4377	48584	6902
4378	48594	6891
4379	48603	6879
4380	48614	6868
4381	48624	6857
4382	48635	6846
4383	48646	6835
4384	48657	6824
4385	48667	6813
4386	48676	6801
4387	48687	6790
4388	48699	6779
4389	48709	6768
4390	48720	6757
4391	48731	6746
4392	48741	6734
4393	48751	6723
4394	48763	6712
4395	48773	6701
4396	48784	6690
4397	48795	6679
4398	48804	6667
4399	48815	6656
4400	48824	6645
4401	48834	6634
4402	48845	6622
4403	48856	6611
4404	48867	6600
4405	48877	6589
4406	48886	6578
4407	48898	6567
4408	48909	6556
4409	48919	6544
4410	48930	6533
4411	48947	6523
4412	48965	6513
4413	48979	6502
4414	48992	6491
4415	49006	6480
4416	49018	6469
4417	49027	6458
4418	49038	6447
4419	49049	6436
4420	49063	6425
4421	49075	6414
4422	49085	6403
4423	49095	6392
4424	49105	6380
4425	49115	6369
4426	49124	6358
4427	49134	6347
4428	49144	6335
4429	49156	6324
4430	49166	6313
4431	49181	6303
4432	49193	6292
4433	49204	6280
4434	49214	6269
4435	49226	6258
4436	49237	6247
4437	49246	6236
4438	49257	6225
4439	49270	6214
4440	49283	6203
4441	49296	6192
4442	49308	6181
4443	49318	6170
4444	49328	6159
4445	49338	6147
4446	49348	6136
4447	49361	6125
4448	49374	6114
4449	49388	6104
4450	49403	6093
4451	49417	6082
4452	49430	6071
4453	49444	6061
4454	49458	6050
4455	49468	6039
4456	49479	6028
4457	49489	6016
4458	49499	6005
4459	49509	5994
4460	49520	5983
4461	49530	5972
4462	49546	5961
4463	49563	5951
4464	49581	5940
4465	49594	5930
4466	49604	5918
4467	49616	5907
4468	49626	5896
4469	49637	5885
4470	49647	5874
4471	49658	5863
4472	49669	5851
4473	49678	5840
4474	49688	5829
4475	49698	5818
4476	49707	5806
4477	49717	5795
4478	49728	5784
4479	49738	5773
4480	49749	5762
4481	49759	5750
4482	49772	5740
4483	49783	5728
4484	49794	5717
4485	49812	5707
4486	49823	5696
4487	49834	5685
4488	49844	5674
4489	49855	5662
4490	49865	5651
4491	49876	5640
4492	49888	5629
4493	49899	5618
4494	49909	5607
4495	49919	5595
4496	49929	5584
4497	49940	5573
4498	49950	5562
4499	49962	5551
4500	49976	5540
4501	49989	5529
4502	50002	5518
4503	50020	5508
4504	50031	5497
4505	50041	5486
4506	50051	5474
4507	50062	5463
4508	50071	5452
4509	50081	5441
4510	50092	5430
4511	50102	5418
4512	50112	5407
4513	50123	5396
4514	50134	5385
4515	50144	5374
4516	50153	5362
4517	50165	5351
4518	50180	5341
4519	50194	5330
4520	50205	5319
4521	50216	5308
4522	50225	5296
4523	50242	5286
4524	50259	5275
4525	50276	5265
4526	50287	5254
4527	50298	5243
4528	50309	5231
4529	50318	5220
4530	50327	5209
4531	50337	5198
4532	50348	5187
4533	50359	5175
4534	50372	5165
4535	50384	5153
4536	50395	5142
4537	50405	5131
4538	50415	5120
4539	50426	5109
4540	50436	5098
4541	50447	5086
4542	50457	5075
4543	50468	5064
4544	50478	5053
4545	50488	5042
4546	50498	5030
4547	50509	5019
4548	50519	5008
4549	50529	4997
4550	50540	4986
4551	50550	4975
4552	50561	4963
4553	50573	4952
4554	50585	4941
4555	50596	4930
4556	50607	4919
4557	50617	4908
4558	50627	4897
4559	50638	4886
4560	50647	4874
4561	50657	4863
4562	50669	4852
4563	50679	4841
4564	50690	4830
4565	50700	4819
4566	50710	4807
4567	50721	4796
4568	50731	4785
4569	50742	4774
4570	50752	4763
4571	50761	4751
4572	50774	4741
4573	50787	4730
4574	50797	4718
4575	50807	4707
4576	50818	4696
4577	50828	4685
4578	50838	4674
4579	50854	4663
4580	50864	4652
4581	50874	4641
4582	50884	4629
4583	50894	4618
4584	50905	4607
4585	50916	4596
4586	50926	4585
4587	50935	4573
4588	50945	4562
4589	50956	4551
4590	50967	4540
4591	50980	4529
4592	50994	4518
4593	51009	4508
4594	51020	4496
4595	51031	4485
4596	51042	4474
4597	51052	4463
4598	51064	4452
4599	51074	4441
4600	51085	4430
4601	51095	4418
4602	51105	4407
4603	51116	4396
4604	51125	4385
4605	51136	4374
4606	51147	4363
4607	51157	4351
4608	51168	4340
4609	51179	4329
4610	51190	4318
4611	51201	4307
4612	51211	4296
4613	51221	4285
4614	51231	4273
4615	51241	4262
4616	51251	4251
4617	51262	4240
4618	51276	4229
4619	51290	4218
4620	51303	4207
4621	51321	4197
4622	51331	4186
4623	51342	4174
4624	51353	4163
4625	51363	4152
4626	51377	4141
4627	51389	4130
4628	51399	4119
4629	51409	4108
4630	51419	4097
4631	51429	4085
4632	51439	4074
4633	51450	4063
4634	51460	4052
4635	51471	4041
4636	51483	4030
4637	51493	4019
4638	51503	4007
4639	51514	3996
4640	51524	3985
4641	51533	3974
4642	51543	3963
4643	51554	3952
4644	51564	3940
4645	51577	3929
4646	51588	3918
4647	51599	3907
4648	51609	3896
4649	51620	3885
4650	51631	3874
4651	51642	3863
4652	51652	3852
4653	51663	3840
4654	51672	3829
4655	51682	3818
4656	51691	3807
4657	51702	3796
4658	51713	3784
4659	51722	3773
4660	51735	3762
4661	51745	3751
4662	51756	3740
4663	51766	3729
4664	51778	3718
4665	51792	3707
4666	51803	3696
4667	51813	3685
4668	51824	3673
4669	51835	3662
4670	51845	3651
4671	51856	3640
4672	51867	3629
4673	51878	3618
4674	51892	3607
4675	51903	3596
4676	51913	3585
4677	51923	3574
4678	51933	3562
4679	51942	3551
4680	51952	3540
4681	51964	3529
4682	51974	3518
4683	51984	3507
4684	51994	3495
4685	52005	3484
4686	52015	3473
4687	52025	3462
4688	52042	3451
4689	52060	3441
4690	52070	3429
4691	52084	3418
4692	52095	3407
4693	52106	3396
4694	52117	3385
4695	52127	3374
4696	52138	3363
4697	52148	3352
4698	52158	3341
4699	52169	3329
4700	52181	3318
4701	52195	3308
4702	52210	3297
4703	52223	3286
4704	52237	3275
4705	52250	3264
4706	52261	3253
4707	52272	3242
4708	52282	3230
4709	52292	3219
4710	52302	3208
4711	52312	3197
4712	52321	3186
4713	52332	3175
4714	52342	3163
4715	52352	3152
4716	52361	3141
4717	52372	3130
4718	52384	3119
4719	52398	3108
4720	52409	3097
4721	52420	3086
4722	52430	3075
4723	52441	3063
4724	52451	3052
4725	52468	3041
4726	52489	3031
4727	52501	3020
4728	52511	3009
4729	52522	2998
4730	52532	2986
4731	52543	2975
4732	52554	2964
4733	52564	2953
4734	52574	2942
4735	52588	2931
4736	52598	2920
4737	52609	2909
4738	52618	2897
4739	52631	2886
4740	52641	2875
4741	52652	2864
4742	52662	2853
4743	52672	2842
4744	52683	2831
4745	52693	2820
4746	52711	2809
4747	52720	2798
4748	52731	2787
4749	52740	2775
4750	52750	2764
4751	52761	2753
4752	52771	2742
4753	52784	2731
4754	52797	2720
4755	52807	2709
4756	52817	2698
4757	52827	2686
4758	52837	2675
4759	52848	2664
4760	52858	2653
4761	52868	2642
4762	52878	2631
4763	52889	2620
4764	52901	2608
4765	52910	2597
4766	52921	2586
4767	52931	2575
4768	52942	2564
4769	52954	2553
4770	52963	2542
4771	52974	2531
4772	52985	2519
4773	52996	2508
4774	53005	2497
4775	53015	2486
4776	53024	2475
4777	53036	2464
