year;hour_minute;lighting_condition;location;intersection;weather_condition;type_of_collision;latitude;longitude;road_category;traffic_regime;number_of_traffic_lanes;reserved_lane_present;longitudinal_profile;horizontal_alignment;carriageway_width;pavement_condition;infrastructure;accident_situation;speed_limit;number_vehicle_x;position;user_category;injury_severity;sex;pedestrian_location;pedestrian_action;role;number_vehicle_y;direction_of_travel;vehicle_category;fixed_obstacle_struck;mobile_obstacle_struck;initial_point_of_impact;main_maneuver_before_accident;motor_type;vehicle_cat_-1;vehicle_cat_0;vehicle_cat_1;vehicle_cat_2;vehicle_cat_3;vehicle_cat_7;vehicle_cat_10;vehicle_cat_13;vehicle_cat_14;vehicle_cat_15;vehicle_cat_16;vehicle_cat_17;vehicle_cat_20;vehicle_cat_21;vehicle_cat_30;vehicle_cat_31;vehicle_cat_32;vehicle_cat_33;vehicle_cat_34;vehicle_cat_35;vehicle_cat_36;vehicle_cat_37;vehicle_cat_38;vehicle_cat_39;vehicle_cat_40;vehicle_cat_41;vehicle_cat_42;vehicle_cat_43;vehicle_cat_50;vehicle_cat_60;vehicle_cat_80;vehicle_cat_99;vehicle_category_simplified;impact_score;age;age_group;used_belt;used_helmet;day_of_week_sin;day_of_week_cos;month_sin;month_cos;day_of_year_sin;day_of_year_cos;road_complexity_index;surface_quality_indicator
2023;16:15;1;2;1;1;7;47,99188000;0,22556000;6;-1; -1;0;1;1; -1;1;9;1;30;A01;1;1;4;1;-1; -1;driver;A01;3;33;15;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;powered_2_3_wheeler;3;20.0;young_adult;0;0;-0.7818314824680299;0.6234898018587334;-2.4492935982947064e-16;1.0;-0.4670649248774303;0.8842230238742036;0.8333333333333333;1
2023;12:30;1;2;2;1;3;48,85023300;2,32416700;4;2;3;2;1;1; -1;1;0;1;30;B01;1;1;4;1;-1; -1;driver;B01;2;50;0;2;8;1;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;other;1;45.0;middle_aged;0;0;0.9749279121818236;-0.2225209339563143;-0.8660254037844384;-0.5000000000000004;-0.7839338166829201;-0.620844401650647;6.25;1
2023;19:00;1;2;1;1;3;48,91785000;2,52896000;3;1;1;1;1;1; -1;1;0;1;50;B01;1;1;1;1;-1; -1;driver;B01;2;10;0;2;3;4;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;light_motor_vehicle;4;35.0;adult;1;0;-0.433883739117558;-0.9009688679024191;1.2246467991473532e-16;-1.0;0.1478271334705304;-0.9890132145779884;2.0833333333333335;1
2023;20:45;5;2;1;1;3;48,01150000;0,22890000;4;2;0;0;1;1; -1;1;0;1;50;B01;1;1;1;1;-1; -1;driver;B01;3;7;0;2;3;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;light_motor_vehicle;4;29.0;adult;1;0;0.7818314824680298;0.6234898018587336;0.8660254037844386;0.5000000000000001;0.6990793005655562;0.7150441465537444;3.3333333333333335;1
2023;19:20;4;2;9;1;1;49,04653200;0,40497100;3;2;2;0;1;1; -1;1;0;1;50;B01;1;1;1;1;0;0;driver;B01;2;7;0;2;2;15;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;light_motor_vehicle;4;80.0;senior;1;0;0.7818314824680298;0.6234898018587336;1.0;6.123233995736766e-17;0.981124629771712;0.1933764744102058;4.583333333333333;1
2023;20:30;2;1;1;1;2;47,93551100;1,20147300;2;2;2;0;1;1;7;1;0;3;80;A01;7;2;3;1;0;0;passenger;A01;1;7;1;0;2;1;6;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;light_motor_vehicle;4;1.0;child_teen;0;0;0.9749279121818236;-0.2225209339563143;0.8660254037844387;-0.4999999999999998;0.9979887423155984;-0.0633914048695103;3.3333333333333335;1
2023;20:20;3;1;1;1;7;5,40782600; -54,05942900;3;2;2;0;1;3;5,5;1;0;3;70;A01;9;2;1;2;0;0;passenger;A01;2;7;11;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;light_motor_vehicle;4;19.0;young_adult;0;0;-0.7818314824680299;0.6234898018587334;1.0;6.123233995736766e-17;0.8916401947968874;0.452744699607371;3.75;1
2023;06:20;2;2;1;1;1;43,43587000; -1,59319000;3;2;2;3;4;1;5,5;1;0;6;50;A01;2;2;4;1;-1; -1;passenger;A01;1;2;0;2;2;5;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;powered_2_3_wheeler;3;18.0;young_adult;0;1;-0.9749279121818236;-0.2225209339563146;0.4999999999999999;-0.8660254037844387;0.8271893372462497;-0.5619233046832195;3.75;0
2023;09:45;1;2;7;1;6;48,83623400;2,30644900;4;2;3;0;1;1; -1;1;0;1;30;A01;10;3;4;1;4;3;pedestrian;A01;1;32;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;powered_2_3_wheeler;3;92.0;senior;0;0;0.7818314824680298;0.6234898018587336;0.4999999999999999;-0.8660254037844387;0.5322271388474397;-0.8466016020976267;7.916666666666667;1
2023;18:15;1;2;1;1;6;48,94825900;2,44998000;6;-1; -1;0;1;1; -1;1;0;1;30;A01;1;1;1;2;-1; -1;driver;A01;1;7;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;light_motor_vehicle;4;33.0;adult;1;0;-0.9749279121818236;-0.2225209339563146;-0.8660254037844386;0.5000000000000001;-0.9945667569706336;0.1041007489354256;0.8333333333333333;1
2023;07:15;2;2;6;8;3;45,77937000;4,87503000;4;2;2;2;1;1; -1;1;0;1;30;A01;1;1;4;2;-1; -1;driver;A01;1;1;0;2;6;15;5;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;bicycle;2;43.0;middle_aged;0;1;0.7818314824680298;0.6234898018587336;-0.8660254037844386;0.5000000000000001;-0.9993706508539968;0.0354725557531255;7.083333333333333;1
2023;08:25;1;2;6;1;3;48,09444100;7,30571000;4;1;1;0;1;3; -1;1;0;1;50;A01;1;1;1;1;0;0;driver;A01;3;7;0;9;8;18;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;light_motor_vehicle;4;64.0;middle_aged;0;0;0.0;1.0;-0.4999999999999998;-0.8660254037844388;-0.2614143985111562;-0.965226663665613;5.416666666666667;1
2023;17:24;1;2;1;1;1;43,72082000;7,28372000;4;1;2;0;1;1; -1;1;0;1;50;B01;1;1;1;2;0;0;driver;B01;0;7;0;1;1;1;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;light_motor_vehicle;4;57.0;middle_aged;1;0;-0.9749279121818236;-0.2225209339563146;-0.8660254037844386;0.5000000000000001;-0.9410336347451196;0.3383130181923075;2.916666666666667;1
2023;14:18;1;2;1;2;5;48,93654616;2,25714684;4;2;2;0;1;1; -1;2;0;1;50;A01;1;1;1;1;-1; -1;driver;A01;2;7;0;2;3;15;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;light_motor_vehicle;4;37.0;adult;1;0;0.4338837391175582;-0.900968867902419;-0.4999999999999998;-0.8660254037844388;-0.4227806579826773;-0.9062320427107696;4.166666666666667;0
2023;18:14;1;1;1;1;1;48,20436804; -1,69575423;3;2;2;0;2;1;7;1;0;1;80;A01;1;1;3;2;0;0;driver;A01;1;7;0;2;1;13;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;light_motor_vehicle;4;55.0;middle_aged;1;0;0.0;1.0;1.2246467991473532e-16;-1.0;0.3312212278016865;-0.9435531242349544;3.75;0
2023;11:15;1;1;1;1;3;48,71436000;2,17609000;2;1;3;0;2;1;14;1;0;1;110;A01;1;1;4;2;0;0;driver;A01;2;7;4;2;2;14;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;light_motor_vehicle;4;67.0;senior;1;0;0.9749279121818236;-0.2225209339563143;0.4999999999999999;-0.8660254037844387;0.8550745085896932;-0.518505144391157;2.5000000000000004;0
2023;15:15;1;2;4;1;6;48,41516500; -1,15183700;3;2;2;0;2;1;7;1;0;1;50;A01;1;1;3;1;0;0;driver;A01;2;30;15;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;powered_2_3_wheeler;3;72.0;senior;0;1;0.7818314824680298;0.6234898018587336;-2.4492935982947064e-16;1.0;-0.2091735056463563;0.9778785428342386;5.0;0
2023;07:20;1;1;1;1;1;48,70461300;4,36234500;3;2;2;0;1;1; -1;1;0;1;80;B01;1;1;1;1;0;0;driver;B01;2;7;0;2;3;1;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;light_motor_vehicle;4;36.0;adult;1;0;-0.433883739117558;-0.9009688679024191;1.2246467991473532e-16;-1.0;0.2655630278040559;-0.9640935007889756;3.75;1
2023;19:00;1;2;2;1;2;48,92778640;2,48325801;4;1;1;0;1;1; -1;1;0;1;50;A01;1;1;4;1;-1; -1;driver;A01;1;7;9;2;1;2;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;light_motor_vehicle;4;37.0;adult;0;0;-0.433883739117558;-0.9009688679024191;0.4999999999999999;-0.8660254037844387;0.6819721490904629;-0.7313781428679254;4.166666666666667;1
2023;23:00;5;1;1;1;1;43,37444000;6,71797000;3;2;2;0;1;2; -1;1;0;1;50;A01;1;1;3;1;-1; -1;driver;A01;2;33;0;2;8;13;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;powered_2_3_wheeler;3;52.0;middle_aged;0;1;0.7818314824680298;0.6234898018587336;0.8660254037844387;-0.4999999999999998;0.986146248341595;-0.1658781989346314;3.75;1
2023;02:10;5;2;3;1;1;48,88732800;2,36706400;4;2;2;1;1;1; -1;1;0;5;30;A01;1;1;4;1;-1; -1;driver;A01;2;80;0;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;bicycle;2;29.0;adult;0;0;-0.433883739117558;-0.9009688679024191;-1.0;-1.8369701987210294e-16;-0.923157872964704;-0.3844210472688554;5.416666666666667;1
2023;16:15;1;1;-1;1;3;48,55064200;4,14249200;3;2;1;0;1;1; -1;1;0;1;90;B01;1;1;4;1;0;0;driver;B01;1;99;0;2;1;2;6;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;other;1;75.0;senior;0;1;-0.433883739117558;-0.9009688679024191;-2.4492935982947064e-16;1.0;-0.3893781415452015;0.9210779895789526;3.75;1
2023;15:25;1;1;1;8;2;48,89707199;2,46965129;1;1;10;0;1;1; -1;2;0;1;70;A01;1;1;4;1;-1; -1;driver;A01;2;32;0;2;1;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;powered_2_3_wheeler;3;53.0;middle_aged;0;1;-0.433883739117558;-0.9009688679024191;-2.4492935982947064e-16;1.0;-0.1584517749608363;0.9873667175937016;4.166666666666667;0
2023;20:30;3;1;1;2;4;48,96222102;2,52337066;1;3;3;0;1;1;13,5;2;0;1;90;C01;1;1;1;1;-1; -1;driver;C01;2;7;0;2;4;2;1;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;light_motor_vehicle;4;38.0;adult;1;0;0.0;1.0;-0.8660254037844386;0.5000000000000001;-0.9288394302558068;0.3704825404820963;2.5000000000000004;0
2023;21:15;2;1;1;1;1;43,45331200;2,02503600;3;2;2;0;1;1;5,5;1;0;1;80;B01;1;1;4;2;0;0;driver;B01;1;7;0;2;3;1;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;light_motor_vehicle;4;63.0;middle_aged;1;0;0.4338837391175582;-0.900968867902419;1.2246467991473532e-16;-1.0;0.5027907197793043;-0.8644081744776648;3.75;1
2023;16:53;1;1;2;7;1;46,01593300; -1,04961500;4;2;2;0;1;1;7;1;5;1;90;A01;1;1;1;2;0;0;driver;A01;3;7;0;2;1;19;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;light_motor_vehicle;4;42.0;middle_aged;1;0;0.7818314824680298;0.6234898018587336;-0.8660254037844386;0.5000000000000001;-0.9878726596350428;0.1552662498599956;5.833333333333333;1
2023;17:45;3;1;9;1;2;48,88065200;1,05790100;3;2;2;0;1;1;7;1;0;1;80;A01;1;1;1;1;0;0;driver;A01;1;7;0;2;2;2;2;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;light_motor_vehicle;4;32.0;adult;1;0;0.9749279121818236;-0.2225209339563143;-0.5000000000000004;0.8660254037844384;-0.6250496486104377;0.7805849965070866;4.583333333333333;1
2023;20:25;1;2;1;1;6;47,27832000; -2,20905000;4;3;2;0;2;1; -1;1;0;1;50;A01;10;3;4;1;2;3;pedestrian;A01;2;7;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;light_motor_vehicle;4;3.0;child_teen;0;0;0.0;1.0;0.4999999999999999;-0.8660254037844387;0.8724040568049612;-0.4887853942889926;3.3333333333333335;0
2023;08:04;1;2;5;1;3;48,82649133;2,34159261;4;1;2;0;1;1; -1;1;0;1;30;B01;1;1;4;1;0;0;driver;B01;2;1;0;2;8;1;5;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;bicycle;2;38.0;adult;0;1;-0.433883739117558;-0.9009688679024191;0.8660254037844386;0.5000000000000001;0.6482618097757122;0.7614175109532997;5.416666666666667;1
2023;08:00;1;2;1;1;6;47,76689400; -3,30904000;3;2;2;0;1;1;7;1;0;3;80;A01;1;1;4;2;-1; -1;driver;A01;1;7;13;0;7;14;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;light_motor_vehicle;4;51.0;middle_aged;1;0;0.7818314824680298;0.6234898018587336;-1.0;-1.8369701987210294e-16;-0.9474042892438844;-0.3200392362231385;3.75;1
2023;17:32;1;1;1;1;1;48,81625000;7,82331700;4;2;0;0;1;3; -1;1;0;1;70;B01;1;1;4;1;-1; -1;driver;B01;3;7;0;0;3;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;light_motor_vehicle;4;51.0;middle_aged;1;0;-0.433883739117558;-0.9009688679024191;1.2246467991473532e-16;-1.0;0.3794528437245443;-0.925211078289358;3.3333333333333335;1
2023;16:35;1;2;2;1;3;45,76938000;4,86475000;4;1;1;2;1;1; -1;1;0;1;30;B01;3;2;1;2;-1; -1;passenger;B01;1;7;0;2;2;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;light_motor_vehicle;4;4.0;child_teen;0;0;-0.7818314824680299;0.6234898018587334;-0.5000000000000004;0.8660254037844384;-0.6644834655228552;0.7473029667054297;4.166666666666667;1
2023;08:45;1;2;1;8;3;47,20673158; -1,55503788;4;2;2;2;1;1; -1;1;0;1;50;A01;1;1;1;1;0;0;driver;A01;2;10;0;2;0;15;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;light_motor_vehicle;4;37.0;adult;0;0;0.0;1.0;0.8660254037844386;0.5000000000000001;0.6866759803451553;0.726963615332308;4.166666666666667;1
2023;11:29;1;1;1;1;7;47,88531200; -3,90454800;4;2;1;2;2;1; -1;1;0;1;50;A01;1;1;4;1;-1; -1;driver;A01;3;1;14;0;1;1;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;bicycle;2;76.0;senior;0;1;-0.7818314824680299;0.6234898018587334;-0.8660254037844384;-0.5000000000000004;-0.5716666713027052;-0.8204859638785327;3.75;0
2023;16:30;1;1;2;1;3;48,13040274;0,74573301;3;2;2;0;1;1; -1;1;0;1;80;A01;1;1;3;2;0;0;driver;A01;1;7;0;2;3;2;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;light_motor_vehicle;4;79.0;senior;1;0;-0.433883739117558;-0.9009688679024191;0.8660254037844386;0.5000000000000001;0.6482618097757122;0.7614175109532997;5.416666666666667;1
2023;21:15;3;1;1;1;1;47,15334700;4,49102600;3;2;2;0;2;3;7;1;0;1;90;A01;1;1;4;1;0;0;driver;A01;1;7;0;2;1;5;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;light_motor_vehicle;4;35.0;adult;0;0;-0.433883739117558;-0.9009688679024191;-1.0;-1.8369701987210294e-16;-0.9882042449941422;-0.15314166701312;3.75;0
2023;16:30;1;2;2;1;3;45,80607188;4,87255590;4;2;2;0;1;1; -1;1;0;1;50;B01;4;2;1;2;-1; -1;passenger;B01;1;7;0;2;2;1;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;light_motor_vehicle;4;20.0;young_adult;1;0;0.0;1.0;0.4999999999999999;-0.8660254037844387;0.8073707443023492;-0.5900444739548627;5.833333333333333;1
2023;05:20;2;1;1;1;2;48,00238500;0,40393000;3;2;2;0;1;1;7;1;0;1;90;B01;1;1;3;1;0;0;driver;B01;1;1;0;0;4;1;5;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;bicycle;2;35.0;adult;0;0;-0.7818314824680299;0.6234898018587334;-0.4999999999999998;-0.8660254037844388;-0.1265278168386831;-0.9919630595773395;3.75;1
2023;12:45;1;2;3;1;6;46,28999800;4,17717000;4;2;2;0;1;1; -1;1;0;8;50;A01;1;1;1;1;0;0;driver;A01;2;7;0;1;1;9;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;light_motor_vehicle;4;47.0;middle_aged;1;0;-0.433883739117558;-0.9009688679024191;-0.4999999999999998;-0.8660254037844388;-0.0923313336953912;-0.9957283388645872;5.416666666666667;1
2023;18:00;1;2;2;7;3;46,80515500;4,45742400;4;2;2;0;1;1; -1;1;0;1;50;B01;1;1;4;1;-1; -1;driver;B01;1;10;0;2;1;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;light_motor_vehicle;4;31.0;adult;1;0;0.4338837391175582;-0.900968867902419;1.2246467991473532e-16;-1.0;0.5027907197793043;-0.8644081744776648;5.833333333333333;1
2023;00:15;3;1;1;1;6;47,16010000; -1,55191000;2;3;4;0;1;1; -1;1;0;1;70;A01;10;3;2;1;1;9;pedestrian;A01;2;7;0;1;1;26;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;light_motor_vehicle;4;35.0;adult;0;0;-0.9749279121818236;-0.2225209339563146;0.8660254037844386;0.5000000000000001;0.6612634749656386;0.7501537286959042;3.3333333333333335;1
2023;13:10;1;1;6;1;3;43,67151100;4,21209000;3;3;4;0;1;1; -1;1;0;1;90;B01;1;1;1;2;0;0;driver;B01;2;7;0;2;2;16;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;light_motor_vehicle;4;39.0;adult;1;0;0.4338837391175582;-0.900968867902419;0.8660254037844386;0.5000000000000001;0.8009803309782905;0.5986906625177214;6.666666666666667;1
2023;16:30;1;2;2;1;3;48,68288900;2,36460900;4;2;1;0;1;1; -1;1;0;1;50;B01;1;1;1;1;-1; -1;driver;B01;2;7;0;2;1;1;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;light_motor_vehicle;4;20.0;young_adult;1;0;-0.9749279121818236;-0.2225209339563146;-0.5000000000000004;0.8660254037844384;-0.5839514998576998;0.8117885474764613;5.416666666666667;1
2023;13:00;1;1;1;2;5;45,77380000;3,21041000;3;2;2;0;2;3; -1;2;0;1;90;A01;1;1;3;1;0;0;driver;A01;2;10;0;2;3;13;1;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;light_motor_vehicle;4;45.0;middle_aged;1;0;-0.433883739117558;-0.9009688679024191;0.4999999999999999;0.8660254037844387;0.1030313790431787;0.9946781061893646;3.75;0
2023;10:35;1;1;1;1;4;44,74440000; -0,70442000;1;3;2;0;1;1;10;1;9;1;110;C01;1;1;1;1;-1; -1;driver;C01;2;7;0;2;4;2;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;light_motor_vehicle;4;53.0;middle_aged;1;0;0.0;1.0;-0.8660254037844384;-0.5000000000000004;-0.5856957398073508;-0.8105309990194823;2.0833333333333335;1
2023;07:00;2;1;3;1;3;46,99160800; -1,31988300;4;2;2;0;1;1; -1;1;0;1;50;B01;1;1;1;1;0;0;driver;B01;3;7;0;2;7;1;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;light_motor_vehicle;4;43.0;middle_aged;1;0;0.0;1.0;0.4999999999999999;-0.8660254037844387;0.8724040568049612;-0.4887853942889926;5.416666666666667;1
2023;20:50;3;1;1;1;4;48,79104900;2,10629700;2;1;3;0;1;1; -1;1;0;1;110;A01;1;1;4;1;-1; -1;driver;A01;1;7;0;2;4;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;light_motor_vehicle;4;47.0;middle_aged;1;0;-0.7818314824680299;0.6234898018587334;0.8660254037844386;0.5000000000000001;0.6740694616546162;0.7386679638813748;2.5000000000000004;1
2023;19:05;5;2;1;2;3;47,43353609;0,69796926;7;3;6;1;1;1; -1;2;9;5;50;B01;1;1;2;2;-1; -1;driver;B01;2;50;0;2;1;1;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;other;1;43.0;middle_aged;0;0;0.4338837391175582;-0.900968867902419;0.8660254037844386;0.5000000000000001;0.8009803309782905;0.5986906625177214;4.583333333333333;0
2023;22:45;3;2;1;2;3;48,63861900;2,51457300;3;2;2;0;1;1; -1;2;0;1;70;A01;1;1;3;1;0;0;driver;A01;1;7;16;2;8;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;light_motor_vehicle;4;56.0;middle_aged;1;0;0.0;1.0;0.4999999999999999;-0.8660254037844387;0.8073707443023492;-0.5900444739548627;3.75;0
2023;14:15;1;1;1;1;5;43,12332000;5,88157000;4;2;2;0;1;3; -1;1;0;1;50;A01;1;1;1;1;-1; -1;driver;A01;3;7;0;2;1;13;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;light_motor_vehicle;4;29.0;adult;1;0;0.0;1.0;0.4999999999999999;0.8660254037844387;0.3854133594543256;0.9227440286201428;4.166666666666667;1
2023;08:20;1;1;1;1;1;48,09886100; -1,56878900;3;2;2;0;1;3; -1;1;0;1;80;B01;1;1;3;1;-1; -1;driver;B01;1;31;0;2;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;powered_2_3_wheeler;3;59.0;middle_aged;0;1;0.7818314824680298;0.6234898018587336;-0.8660254037844384;-0.5000000000000004;-0.5995514915196489;-0.8003361849976323;3.75;1
2023;12:10;1;1;6;1;3;47,50921900; -0,80199700;3;1;2;0;1;3;7;1;0;1;50;B01;1;1;3;1;0;0;driver;B01;2;1;0;2;2;2;5;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;bicycle;2;70.0;senior;0;1;-0.7818314824680299;0.6234898018587334;0.4999999999999999;-0.8660254037844387;0.5610336262283677;-0.8277930117131022;5.416666666666667;1
2023;21:00;3;2;2;1;3;45,76930000;4,85041000;4;1;2;1;1;1; -1;1;0;1;50;A01;1;1;3;1;-1; -1;driver;A01;1;50;0;2;1;19;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;other;1;50.0;middle_aged;0;1;0.0;1.0;1.0;6.123233995736766e-17;0.9958270335100596;0.0912607217293118;4.583333333333333;1
2023;21:45;3;1;1;1;3;50,49475000;2,53934000;3;3;2;0;2;1;5,5;1;0;1;70;B01;1;1;1;1;-1; -1;driver;B01;1;7;0;2;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;light_motor_vehicle;4;23.0;young_adult;1;0;0.9749279121818236;-0.2225209339563143;-0.8660254037844384;-0.5000000000000004;-0.7036774074790128;-0.7105196029692745;2.916666666666667;0
2023;19:05;3;1;1;1;1;48,87923146;2,47630036;1;1;6;0;1;1; -1;1;0;1;70;B01;3;2;4;1;-1; -1;passenger;B01;2;7;0;2;4;1;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;light_motor_vehicle;4;15.0;child_teen;1;0;-0.7818314824680299;0.6234898018587334;-2.4492935982947064e-16;1.0;-0.0043005927029819;0.9999907524084426;3.3333333333333335;1
